customer_id,signup_date,gender,age,city,state,acquisition_channel,customer_type,income_band
CUST044183,2024-01-20,Female,49,Bengaluru,Karnataka,Organic Search,Returning,Lower-Middle
CUST044184,2024-05-05,Female,37,Nagpur,Maharashtra,Referral,New,Low
CUST044185,2024-03-24,Female,18,Ahmedabad,Gujarat,Google Ads,New,Upper-Middle
CUST044186,2025-09-03,Male,38,Surat,Gujarat,Organic Search,Returning,Low
CUST044187,2024-05-15,Male,20,Lucknow,Uttar Pradesh,Instagram,Loyal,Lower-Middle
CUST044188,2024-02-07,Male,38,Jaipur,Rajasthan,Organic Search,Returning,Upper-Middle
CUST044189,2024-09-13,Male,47,Pune,Maharashtra,Email,Returning,Middle
CUST044190,2024-07-08,Female,36,Mumbai,Maharashtra,Organic Search,Returning,Middle
CUST044191,2024-04-19,Male,56,Delhi,Delhi,Organic Search,Loyal,Lower-Middle
CUST044192,2024-10-30,Male,20,Mumbai,Maharashtra,Email,Returning,Upper-Middle
CUST044193,2025-08-25,Female,43,Delhi,Delhi,Organic Search,New,Lower-Middle
CUST044194,2024-05-31,Female,31,Ahmedabad,Gujarat,Email,New,Upper-Middle
CUST044195,2025-10-18,Male,23,Hyderabad,Telangana,Instagram,Returning,Middle
CUST044196,2025-03-20,Female,49,Mumbai,Maharashtra,Affiliate,Returning,Middle
CUST044197,2024-09-12,Male,32,Kolkata,West Bengal,Organic Search,New,Lower-Middle
CUST044198,2025-03-30,Female,34,Pune,Maharashtra,Instagram,New,Low
CUST044199,2024-08-21,Female,34,Surat,Gujarat,Email,New,Lower-Middle
CUST044200,2024-05-21,Female,60,Pune,Maharashtra,Instagram,Returning,Middle
CUST044201,2024-06-05,Female,41,Delhi,Delhi,Affiliate,Returning,Upper-Middle
CUST044202,2024-01-06,Male,46,Ahmedabad,Gujarat,Instagram,New,Lower-Middle
CUST044203,2025-03-09,Male,25,Hyderabad,Telangana,Instagram,Returning,Middle
CUST044204,2024-02-19,Female,25,Nagpur,Maharashtra,Organic Search,Returning,Low
CUST044205,2024-05-12,Female,27,Bengaluru,Karnataka,Email,Returning,Lower-Middle
CUST044206,2024-01-01,Male,30,Nagpur,Maharashtra,Email,Loyal,Middle
CUST044207,2024-02-13,Female,23,Chennai,Tamil Nadu,Instagram,Loyal,Lower-Middle
CUST044208,2025-08-28,Male,31,Indore,Madhya Pradesh,Referral,Returning,Upper-Middle
CUST044209,2024-01-16,Male,47,Pune,Maharashtra,Email,Loyal,Middle
CUST044210,2025-02-19,Male,35,Kolkata,West Bengal,Instagram,Returning,Low
CUST044211,2024-08-07,Male,18,Kolkata,West Bengal,Google Ads,Loyal,Lower-Middle
CUST044212,2024-04-02,Female,48,Jaipur,Rajasthan,Google Ads,Loyal,Lower-Middle
CUST044213,2024-07-19,Female,18,Delhi,Delhi,Instagram,Loyal,Lower-Middle
CUST044214,2024-03-02,Female,46,Jaipur,Rajasthan,Instagram,Loyal,Middle
CUST044215,2024-07-28,Male,33,Delhi,Delhi,Organic Search,Returning,Lower-Middle
CUST044216,2025-06-30,Female,60,Indore,Madhya Pradesh,Instagram,New,Middle
CUST044217,2025-02-19,Male,51,Mumbai,Maharashtra,Google Ads,New,Lower-Middle
CUST044218,2025-06-26,Male,41,Chandigarh,Chandigarh,Email,New,Middle
CUST044219,2025-04-11,Female,34,Mumbai,Maharashtra,Organic Search,New,Middle
CUST044220,2024-03-13,Female,49,Lucknow,Uttar Pradesh,Affiliate,Loyal,Middle
CUST044221,2024-04-16,Female,35,Chandigarh,Chandigarh,Organic Search,Returning,Upper-Middle
CUST044222,2024-10-02,Male,40,Delhi,Delhi,Organic Search,Returning,Middle
CUST044223,2024-12-15,Female,36,Surat,Gujarat,Organic Search,Returning,High
CUST044224,2025-06-08,Female,27,Kolkata,West Bengal,Organic Search,Loyal,Lower-Middle
CUST044225,2024-03-22,Male,37,Hyderabad,Telangana,Google Ads,New,Middle
CUST044226,2024-03-14,Female,26,Mumbai,Maharashtra,Instagram,New,Lower-Middle
CUST044227,2025-06-16,Female,42,Ahmedabad,Gujarat,Email,Loyal,Upper-Middle
CUST044228,2025-01-02,Female,34,Chandigarh,Chandigarh,Organic Search,Loyal,Middle
CUST044229,2024-10-02,Male,29,Chandigarh,Chandigarh,Email,New,Low
CUST044230,2024-05-28,Female,27,Kochi,Kerala,Referral,Returning,Lower-Middle
CUST044231,2025-04-10,Female,51,Chennai,Tamil Nadu,Affiliate,Loyal,Upper-Middle
CUST044232,2025-06-20,Female,23,Surat,Gujarat,Instagram,Loyal,Lower-Middle
CUST044233,2024-01-21,Male,37,Nagpur,Maharashtra,Google Ads,New,Low
CUST044234,2024-02-06,Male,22,Nagpur,Maharashtra,Google Ads,New,High
CUST044235,2025-06-04,Female,38,Chennai,Tamil Nadu,Instagram,New,Middle
CUST044236,2025-08-14,Male,31,Chennai,Tamil Nadu,Organic Search,Returning,Upper-Middle
CUST044237,2024-06-02,Male,35,Delhi,Delhi,Organic Search,Returning,Upper-Middle
CUST044238,2025-04-17,Female,30,Kolkata,West Bengal,Organic Search,New,Middle
CUST044239,2025-07-17,Male,18,Ahmedabad,Gujarat,Google Ads,New,Middle
CUST044240,2024-03-16,Male,38,Kolkata,West Bengal,Referral,Loyal,Lower-Middle
CUST044241,2024-05-04,Male,37,Hyderabad,Telangana,Referral,Loyal,Middle
CUST044242,2024-03-28,Female,23,Hyderabad,Telangana,Instagram,New,High
CUST044243,2025-06-12,Non-binary,35,Mumbai,Maharashtra,Referral,Loyal,Middle
CUST044244,2025-05-31,Female,37,Chandigarh,Chandigarh,Organic Search,Loyal,Middle
CUST044245,2024-03-30,Female,38,Pune,Maharashtra,Organic Search,Loyal,Middle
CUST044246,2024-04-26,Female,35,Ahmedabad,Gujarat,Google Ads,New,Middle
CUST044247,2025-03-19,Female,27,Pune,Maharashtra,Affiliate,New,Middle
CUST044248,2025-08-23,Female,42,Lucknow,Uttar Pradesh,Google Ads,Returning,Upper-Middle
CUST044249,2025-06-05,Male,37,Pune,Maharashtra,Google Ads,Returning,Lower-Middle
CUST044250,2024-04-22,Female,18,Surat,Gujarat,Email,New,Lower-Middle
CUST044251,2024-09-15,Female,29,Surat,Gujarat,Google Ads,Returning,Middle
CUST044252,2024-02-14,Female,41,Ahmedabad,Gujarat,Affiliate,Returning,Upper-Middle
CUST044253,2024-06-12,Female,51,Lucknow,Uttar Pradesh,Organic Search,New,Middle
CUST044254,2025-01-11,Female,36,Kolkata,West Bengal,Instagram,New,Middle
CUST044255,2024-08-18,Male,21,Mumbai,Maharashtra,Organic Search,New,Middle
CUST044256,2025-02-09,Female,18,Kolkata,West Bengal,Instagram,Loyal,Lower-Middle
CUST044257,2024-07-17,Male,35,Surat,Gujarat,Affiliate,New,Lower-Middle
CUST044258,2025-01-11,Female,32,Pune,Maharashtra,Google Ads,Returning,High
CUST044259,2025-02-27,Male,38,Nagpur,Maharashtra,Affiliate,Loyal,Upper-Middle
CUST044260,2024-05-10,Male,23,Indore,Madhya Pradesh,Instagram,Loyal,Middle
CUST044261,2024-01-30,Female,36,Surat,Gujarat,Referral,Loyal,Lower-Middle
CUST044262,2024-08-14,Female,33,Chandigarh,Chandigarh,Google Ads,New,Lower-Middle
CUST044263,2024-01-28,Male,25,Nagpur,Maharashtra,Google Ads,Returning,Middle
CUST044264,2024-04-16,Female,50,Pune,Maharashtra,Referral,Returning,Middle
CUST044265,2024-07-11,Male,43,Delhi,Delhi,Google Ads,New,Lower-Middle
CUST044266,2024-08-14,Female,33,Jaipur,Rajasthan,Organic Search,New,Middle
CUST044267,2024-07-04,Female,21,Ahmedabad,Gujarat,Affiliate,Returning,Upper-Middle
CUST044268,2024-02-05,Female,39,Hyderabad,Telangana,Organic Search,Loyal,Lower-Middle
CUST044269,2024-04-28,Female,27,Mumbai,Maharashtra,Referral,Loyal,Middle
CUST044270,2025-08-13,Male,41,Surat,Gujarat,Email,Loyal,Low
CUST044271,2025-04-24,Male,38,Nagpur,Maharashtra,Referral,Returning,Upper-Middle
CUST044272,2024-10-24,Female,24,Jaipur,Rajasthan,Google Ads,Loyal,Lower-Middle
CUST044273,2024-01-16,Male,34,Lucknow,Uttar Pradesh,Google Ads,Loyal,Middle
CUST044274,2024-08-27,Male,44,Kochi,Kerala,Instagram,Loyal,Upper-Middle
CUST044275,2025-09-10,Male,18,Jaipur,Rajasthan,Organic Search,Loyal,Lower-Middle
CUST044276,2025-06-25,Male,37,Surat,Gujarat,Instagram,New,Lower-Middle
CUST044277,2025-05-21,Female,51,Nagpur,Maharashtra,Google Ads,Returning,Lower-Middle
CUST044278,2024-06-15,Female,23,Chennai,Tamil Nadu,Affiliate,Returning,Lower-Middle
CUST044279,2024-09-26,Female,18,Mumbai,Maharashtra,Organic Search,New,Middle
CUST044280,2024-01-20,Male,61,Chennai,Tamil Nadu,Referral,Returning,Lower-Middle
CUST044281,2025-07-28,Female,18,Nagpur,Maharashtra,Organic Search,Loyal,Upper-Middle
CUST044282,2024-03-16,Non-binary,33,Lucknow,Uttar Pradesh,Organic Search,Returning,Lower-Middle
CUST044283,2025-02-17,Female,46,Hyderabad,Telangana,Referral,Loyal,Upper-Middle
CUST044284,2024-07-07,Male,47,Hyderabad,Telangana,Organic Search,New,Low
CUST044285,2025-01-16,Male,37,Bengaluru,Karnataka,Google Ads,Returning,Lower-Middle
CUST044286,2025-07-07,Female,49,Lucknow,Uttar Pradesh,Email,Loyal,Middle
CUST044287,2024-07-28,Female,32,Kolkata,West Bengal,Instagram,Loyal,Upper-Middle
CUST044288,2024-01-12,Male,29,Lucknow,Uttar Pradesh,Organic Search,New,Middle
CUST044289,2025-03-19,Male,35,Chandigarh,Chandigarh,Referral,Returning,Upper-Middle
CUST044290,2024-12-21,Female,38,Chandigarh,Chandigarh,Organic Search,New,Low
CUST044291,2024-04-03,Non-binary,39,Chennai,Tamil Nadu,Referral,Returning,Lower-Middle
CUST044292,2024-02-02,Male,24,Chennai,Tamil Nadu,Affiliate,Returning,Lower-Middle
CUST044293,2024-12-17,Female,35,Surat,Gujarat,Organic Search,Loyal,Upper-Middle
CUST044294,2025-02-14,Female,23,Lucknow,Uttar Pradesh,Referral,New,Upper-Middle
CUST044295,2024-03-18,Female,32,Lucknow,Uttar Pradesh,Instagram,Loyal,Middle
CUST044296,2025-02-04,Female,40,Ahmedabad,Gujarat,Google Ads,Returning,Lower-Middle
CUST044297,2024-10-24,Female,39,Nagpur,Maharashtra,Organic Search,New,Lower-Middle
CUST044298,2024-04-01,Female,54,Chennai,Tamil Nadu,Email,Loyal,Middle
CUST044299,2025-02-16,Female,29,Chennai,Tamil Nadu,Organic Search,New,Upper-Middle
CUST044300,2025-03-07,Female,45,Indore,Madhya Pradesh,Google Ads,Returning,Low
CUST044301,2024-04-14,Female,54,Nagpur,Maharashtra,Email,New,Low
CUST044302,2025-03-26,Female,57,Kochi,Kerala,Affiliate,New,Middle
CUST044303,2024-05-28,Male,45,Bengaluru,Karnataka,Google Ads,Returning,Lower-Middle
CUST044304,2025-02-03,Female,20,Hyderabad,Telangana,Organic Search,New,High
CUST044305,2025-06-28,Female,24,Kolkata,West Bengal,Organic Search,New,Middle
CUST044306,2025-09-18,Non-binary,25,Nagpur,Maharashtra,Organic Search,New,Upper-Middle
CUST044307,2024-06-20,Male,35,Kochi,Kerala,Organic Search,New,Middle
CUST044308,2024-08-14,Male,53,Ahmedabad,Gujarat,Google Ads,New,Upper-Middle
CUST044309,2024-03-04,Male,33,Surat,Gujarat,Google Ads,Returning,High
CUST044310,2025-10-10,Female,26,Ahmedabad,Gujarat,Organic Search,Loyal,Upper-Middle
CUST044311,2024-08-09,Female,46,Jaipur,Rajasthan,Email,New,Middle
CUST044312,2025-06-20,Male,29,Indore,Madhya Pradesh,Instagram,Loyal,Lower-Middle
CUST044313,2025-09-17,Male,44,Mumbai,Maharashtra,Organic Search,Loyal,Middle
CUST044314,2024-11-14,Male,30,Surat,Gujarat,Organic Search,Loyal,Lower-Middle
CUST044315,2025-04-09,Male,43,Lucknow,Uttar Pradesh,Referral,Returning,Middle
CUST044316,2024-11-11,Male,37,Jaipur,Rajasthan,Instagram,New,Upper-Middle
CUST044317,2025-01-19,Female,31,Lucknow,Uttar Pradesh,Instagram,New,Lower-Middle
CUST044318,2024-06-15,Female,20,Chennai,Tamil Nadu,Organic Search,Returning,High
CUST044319,2025-07-16,Male,35,Indore,Madhya Pradesh,Google Ads,Returning,Middle
CUST044320,2024-03-23,Female,21,Surat,Gujarat,Affiliate,Returning,Middle
CUST044321,2025-03-17,Female,38,Chennai,Tamil Nadu,Instagram,Loyal,Upper-Middle
CUST044322,2025-09-07,Male,43,Delhi,Delhi,Instagram,Loyal,High
CUST044323,2025-06-26,Male,40,Mumbai,Maharashtra,Google Ads,Returning,Middle
CUST044324,2025-05-22,Female,34,Hyderabad,Telangana,Email,Returning,Middle
CUST044325,2025-03-15,Female,33,Indore,Madhya Pradesh,Referral,Loyal,Middle
CUST044326,2025-09-24,Male,41,Bengaluru,Karnataka,Google Ads,Loyal,Low
CUST044327,2025-08-01,Female,28,Surat,Gujarat,Referral,New,Low
CUST044328,2024-07-02,Female,36,Jaipur,Rajasthan,Google Ads,Returning,Upper-Middle
CUST044329,2025-02-21,Male,20,Jaipur,Rajasthan,Google Ads,Returning,Middle
CUST044330,2024-10-13,Female,27,Ahmedabad,Gujarat,Referral,New,Low
CUST044331,2024-06-26,Male,37,Chandigarh,Chandigarh,Organic Search,New,Middle
CUST044332,2025-07-01,Male,21,Bengaluru,Karnataka,Organic Search,New,Middle
CUST044333,2024-01-28,Female,36,Pune,Maharashtra,Organic Search,Returning,Upper-Middle
CUST044334,2024-03-26,Female,40,Chennai,Tamil Nadu,Google Ads,Returning,Upper-Middle
CUST044335,2024-03-11,Female,27,Lucknow,Uttar Pradesh,Instagram,Returning,Upper-Middle
CUST044336,2024-05-15,Male,37,Lucknow,Uttar Pradesh,Affiliate,New,Upper-Middle
CUST044337,2024-12-08,Female,20,Chandigarh,Chandigarh,Instagram,New,Middle
CUST044338,2025-09-22,Male,39,Kolkata,West Bengal,Instagram,New,Middle
CUST044339,2025-10-12,Female,29,Jaipur,Rajasthan,Organic Search,New,Middle
CUST044340,2025-08-25,Female,24,Kochi,Kerala,Organic Search,Loyal,Upper-Middle
CUST044341,2025-05-23,Female,30,Chandigarh,Chandigarh,Organic Search,New,Lower-Middle
CUST044342,2024-11-03,Female,22,Surat,Gujarat,Google Ads,Loyal,Lower-Middle
CUST044343,2025-06-02,Male,42,Kolkata,West Bengal,Instagram,Returning,Lower-Middle
CUST044344,2024-06-28,Female,35,Hyderabad,Telangana,Google Ads,Returning,Middle
CUST044345,2025-03-20,Female,44,Chennai,Tamil Nadu,Instagram,New,Middle
CUST044346,2024-01-06,Male,18,Hyderabad,Telangana,Email,Returning,Middle
CUST044347,2025-08-27,Male,43,Indore,Madhya Pradesh,Email,Loyal,Middle
CUST044348,2025-10-11,Female,18,Chennai,Tamil Nadu,Organic Search,Loyal,Upper-Middle
CUST044349,2025-05-07,Female,33,Jaipur,Rajasthan,Email,New,Low
CUST044350,2024-04-26,Male,58,Indore,Madhya Pradesh,Referral,Returning,Middle
CUST044351,2024-06-21,Male,18,Ahmedabad,Gujarat,Affiliate,Returning,Lower-Middle
CUST044352,2025-05-09,Male,34,Ahmedabad,Gujarat,Google Ads,New,Lower-Middle
CUST044353,2024-11-30,Female,23,Nagpur,Maharashtra,Email,Loyal,Lower-Middle
CUST044354,2025-01-01,Female,28,Hyderabad,Telangana,Referral,New,Lower-Middle
CUST044355,2024-09-27,Female,24,Lucknow,Uttar Pradesh,Instagram,Returning,Upper-Middle
CUST044356,2025-07-13,Male,18,Ahmedabad,Gujarat,Organic Search,Loyal,Upper-Middle
CUST044357,2024-04-20,Male,39,Kochi,Kerala,Email,Returning,Upper-Middle
CUST044358,2024-10-22,Female,34,Delhi,Delhi,Organic Search,Loyal,Middle
CUST044359,2024-05-28,Non-binary,25,Indore,Madhya Pradesh,Referral,Returning,Middle
CUST044360,2025-04-07,Female,46,Pune,Maharashtra,Email,Loyal,High
CUST044361,2024-07-09,Female,39,Bengaluru,Karnataka,Instagram,Returning,Upper-Middle
CUST044362,2024-07-19,Female,34,Hyderabad,Telangana,Google Ads,Returning,Lower-Middle
CUST044363,2024-04-26,Female,39,Kolkata,West Bengal,Google Ads,New,Lower-Middle
CUST044364,2025-07-31,Male,39,Pune,Maharashtra,Organic Search,New,Middle
CUST044365,2024-05-25,Male,34,Chandigarh,Chandigarh,Organic Search,New,Middle
CUST044366,2025-08-04,Male,38,Chennai,Tamil Nadu,Organic Search,New,Middle
CUST044367,2025-09-05,Male,36,Bengaluru,Karnataka,Referral,Returning,Middle
CUST044368,2025-10-06,Male,30,Chennai,Tamil Nadu,Organic Search,Loyal,Middle
CUST044369,2024-08-17,Male,27,Nagpur,Maharashtra,Organic Search,Returning,Upper-Middle
CUST044370,2025-03-14,Female,27,Nagpur,Maharashtra,Organic Search,Returning,Upper-Middle
CUST044371,2025-07-07,Female,25,Mumbai,Maharashtra,Google Ads,New,Lower-Middle
CUST044372,2024-02-22,Female,32,Chandigarh,Chandigarh,Referral,Returning,High
CUST044373,2024-02-13,Female,39,Pune,Maharashtra,Organic Search,Returning,Low
CUST044374,2024-05-18,Female,43,Bengaluru,Karnataka,Instagram,New,Middle
CUST044375,2025-10-18,Male,36,Kochi,Kerala,Instagram,Loyal,Middle
CUST044376,2024-03-01,Non-binary,45,Kolkata,West Bengal,Affiliate,Returning,Lower-Middle
CUST044377,2025-05-26,Male,22,Kochi,Kerala,Organic Search,Returning,High
CUST044378,2025-07-15,Female,45,Hyderabad,Telangana,Affiliate,Returning,Lower-Middle
CUST044379,2025-08-29,Female,44,Delhi,Delhi,Email,Returning,Upper-Middle
CUST044380,2024-12-19,Female,20,Hyderabad,Telangana,Instagram,Loyal,Lower-Middle
CUST044381,2024-12-17,Female,22,Ahmedabad,Gujarat,Referral,Loyal,Middle
CUST044382,2025-05-11,Female,27,Hyderabad,Telangana,Google Ads,Loyal,Lower-Middle
CUST044383,2025-02-28,Male,39,Bengaluru,Karnataka,Organic Search,Loyal,Lower-Middle
CUST044384,2025-06-10,Female,18,Chandigarh,Chandigarh,Email,Loyal,Lower-Middle
CUST044385,2024-08-29,Female,37,Kolkata,West Bengal,Referral,New,Low
CUST044386,2025-09-16,Male,40,Lucknow,Uttar Pradesh,Google Ads,Returning,Lower-Middle
CUST044387,2024-10-16,Male,52,Bengaluru,Karnataka,Instagram,Returning,Lower-Middle
CUST044388,2024-06-15,Female,49,Nagpur,Maharashtra,Instagram,Returning,Upper-Middle
CUST044389,2025-05-17,Male,30,Delhi,Delhi,Google Ads,New,Middle
CUST044390,2025-02-19,Non-binary,28,Chennai,Tamil Nadu,Google Ads,Returning,Upper-Middle
CUST044391,2024-02-03,Female,45,Bengaluru,Karnataka,Referral,New,Lower-Middle
CUST044392,2024-04-21,Female,47,Hyderabad,Telangana,Affiliate,Loyal,Upper-Middle
CUST044393,2024-01-25,Female,39,Pune,Maharashtra,Affiliate,New,Low
CUST044394,2025-01-20,Female,22,Indore,Madhya Pradesh,Google Ads,Returning,Middle
CUST044395,2025-08-08,Male,34,Delhi,Delhi,Google Ads,Returning,Upper-Middle
CUST044396,2024-08-03,Female,28,Hyderabad,Telangana,Instagram,New,Middle
CUST044397,2024-03-14,Female,22,Delhi,Delhi,Email,New,Middle
CUST044398,2025-07-23,Male,37,Chennai,Tamil Nadu,Instagram,Returning,Low
CUST044399,2025-04-27,Female,25,Mumbai,Maharashtra,Instagram,Returning,Low
CUST044400,2024-12-30,Female,57,Nagpur,Maharashtra,Organic Search,Loyal,Middle
CUST044401,2024-05-13,Male,24,Jaipur,Rajasthan,Google Ads,Returning,Upper-Middle
CUST044402,2025-03-25,Non-binary,18,Surat,Gujarat,Google Ads,Returning,Middle
CUST044403,2024-09-01,Male,36,Delhi,Delhi,Organic Search,Loyal,Upper-Middle
CUST044404,2024-06-12,Female,49,Bengaluru,Karnataka,Affiliate,New,Lower-Middle
CUST044405,2024-07-15,Female,36,Jaipur,Rajasthan,Organic Search,Loyal,High
CUST044406,2024-02-11,Non-binary,29,Chennai,Tamil Nadu,Organic Search,Loyal,Middle
CUST044407,2024-11-24,Female,23,Chandigarh,Chandigarh,Organic Search,Loyal,Lower-Middle
CUST044408,2025-05-18,Female,20,Kolkata,West Bengal,Organic Search,New,Upper-Middle
CUST044409,2025-07-07,Female,28,Bengaluru,Karnataka,Referral,Returning,Lower-Middle
CUST044410,2025-04-29,Male,24,Lucknow,Uttar Pradesh,Organic Search,New,Middle
CUST044411,2025-08-08,Female,36,Kochi,Kerala,Organic Search,New,Upper-Middle
CUST044412,2025-10-06,Male,32,Mumbai,Maharashtra,Google Ads,Returning,Low
CUST044413,2024-05-28,Female,35,Jaipur,Rajasthan,Email,New,Middle
CUST044414,2024-10-17,Male,25,Chennai,Tamil Nadu,Instagram,Loyal,Low
CUST044415,2024-08-13,Male,32,Nagpur,Maharashtra,Referral,Returning,Middle
CUST044416,2025-04-03,Male,44,Pune,Maharashtra,Referral,Loyal,Low
CUST044417,2025-07-13,Male,18,Chandigarh,Chandigarh,Referral,Loyal,Upper-Middle
CUST044418,2025-08-18,Female,25,Lucknow,Uttar Pradesh,Affiliate,Returning,Middle
CUST044419,2024-02-29,Male,31,Delhi,Delhi,Email,New,Low
CUST044420,2024-12-10,Female,29,Indore,Madhya Pradesh,Organic Search,New,Middle
CUST044421,2024-03-19,Male,49,Chandigarh,Chandigarh,Referral,New,Middle
CUST044422,2024-08-08,Male,18,Jaipur,Rajasthan,Organic Search,Loyal,Lower-Middle
CUST044423,2024-11-16,Male,18,Chennai,Tamil Nadu,Referral,Loyal,High
CUST044424,2025-02-18,Female,46,Ahmedabad,Gujarat,Organic Search,Loyal,Lower-Middle
CUST044425,2025-06-12,Male,19,Indore,Madhya Pradesh,Referral,Returning,Upper-Middle
CUST044426,2025-10-27,Female,26,Hyderabad,Telangana,Instagram,New,Middle
CUST044427,2024-08-12,Male,37,Ahmedabad,Gujarat,Organic Search,Loyal,Lower-Middle
CUST044428,2025-01-09,Male,47,Jaipur,Rajasthan,Google Ads,Loyal,Lower-Middle
CUST044429,2024-02-16,Female,27,Kochi,Kerala,Instagram,New,Low
CUST044430,2024-03-15,Male,28,Ahmedabad,Gujarat,Affiliate,New,Middle
CUST044431,2025-10-09,Female,22,Indore,Madhya Pradesh,Organic Search,Returning,High
CUST044432,2025-09-19,Male,34,Lucknow,Uttar Pradesh,Google Ads,Returning,Lower-Middle
CUST044433,2025-09-20,Female,49,Indore,Madhya Pradesh,Google Ads,Loyal,Lower-Middle
CUST044434,2024-06-23,Male,28,Delhi,Delhi,Referral,Returning,Middle
CUST044435,2025-03-12,Female,25,Kolkata,West Bengal,Google Ads,Returning,Upper-Middle
CUST044436,2024-06-02,Female,33,Kolkata,West Bengal,Email,Returning,Middle
CUST044437,2025-04-01,Female,40,Hyderabad,Telangana,Referral,Loyal,Lower-Middle
CUST044438,2024-11-20,Male,42,Jaipur,Rajasthan,Google Ads,Returning,Middle
CUST044439,2025-09-16,Female,32,Kolkata,West Bengal,Organic Search,New,Upper-Middle
CUST044440,2024-09-07,Female,50,Indore,Madhya Pradesh,Organic Search,Returning,Upper-Middle
CUST044441,2025-03-06,Male,40,Kochi,Kerala,Organic Search,Returning,Low
CUST044442,2025-03-17,Female,34,Chandigarh,Chandigarh,Organic Search,New,Middle
CUST044443,2025-06-11,Female,34,Indore,Madhya Pradesh,Email,New,Lower-Middle
CUST044444,2024-02-04,Male,18,Kolkata,West Bengal,Affiliate,New,High
CUST044445,2024-11-06,Female,28,Kochi,Kerala,Email,Returning,Middle
CUST044446,2024-10-29,Female,24,Lucknow,Uttar Pradesh,Affiliate,Returning,High
CUST044447,2024-06-01,Male,31,Kochi,Kerala,Organic Search,New,Middle
CUST044448,2025-06-22,Female,25,Hyderabad,Telangana,Affiliate,Loyal,Middle
CUST044449,2025-07-10,Male,20,Nagpur,Maharashtra,Google Ads,Loyal,Middle
CUST044450,2024-02-24,Female,43,Lucknow,Uttar Pradesh,Organic Search,Returning,Lower-Middle
CUST044451,2025-04-02,Female,18,Pune,Maharashtra,Affiliate,New,Upper-Middle
CUST044452,2025-07-30,Male,58,Bengaluru,Karnataka,Google Ads,Loyal,Middle
CUST044453,2024-07-12,Female,23,Indore,Madhya Pradesh,Referral,Loyal,Middle
CUST044454,2025-02-26,Male,33,Delhi,Delhi,Google Ads,Loyal,Upper-Middle
CUST044455,2025-02-20,Female,20,Indore,Madhya Pradesh,Google Ads,Returning,Upper-Middle
CUST044456,2024-01-13,Male,24,Ahmedabad,Gujarat,Google Ads,Loyal,Upper-Middle
CUST044457,2025-06-30,Male,42,Chennai,Tamil Nadu,Affiliate,New,Lower-Middle
CUST044458,2025-05-16,Female,26,Hyderabad,Telangana,Google Ads,Returning,Middle
CUST044459,2024-06-29,Male,27,Bengaluru,Karnataka,Google Ads,Returning,Middle
CUST044460,2024-07-29,Male,44,Bengaluru,Karnataka,Google Ads,New,Upper-Middle
