order_id,customer_id,order_date,payment_method,shipping_type,order_status,total_amount,discount_amount,shipping_cost
ORD0197194,CUST010063,2025-08-08,COD,Express,Completed,1521.04,103.66,145.35
ORD0197195,CUST040569,2025-05-04,Net Banking,Standard,Completed,10790.86,1279.81,88.46
ORD0197196,CUST041219,2025-05-30,Wallet,Same Day,Completed,953.63,209.89,309.49
ORD0197197,CUST022989,2024-04-18,Debit Card,Express,Completed,317.12,58.49,123.77
ORD0197198,CUST047030,2024-12-12,COD,Same Day,Completed,15390.49,1139.67,181.11
ORD0197199,CUST025273,2024-08-12,Credit Card,Standard,Completed,2949.75,358.41,78.19
ORD0197200,CUST003805,2024-03-02,UPI,Express,Completed,2096.52,497.81,101.45
ORD0197201,CUST004854,2024-07-03,Credit Card,Standard,Completed,3334.91,0.0,86.24
ORD0197202,CUST038686,2025-06-17,UPI,Standard,Completed,1372.76,58.3,58.63
ORD0197203,CUST009235,2025-01-19,UPI,Express,Completed,3348.69,847.74,94.76
ORD0197204,CUST042243,2024-09-22,COD,Express,Completed,42239.18,3045.71,165.41
ORD0197205,CUST040956,2024-09-05,UPI,Standard,Completed,8770.26,838.32,41.42
ORD0197206,CUST042249,2024-11-24,Net Banking,Standard,Completed,13457.82,1355.05,44.51
ORD0197207,CUST003077,2024-03-17,UPI,Same Day,Completed,3489.99,0.0,317.9
ORD0197208,CUST046998,2024-04-23,UPI,Standard,Completed,1380.56,76.17,53.82
ORD0197209,CUST034146,2025-07-13,UPI,Express,Returned,3696.96,1003.03,106.75
ORD0197210,CUST033853,2024-08-02,UPI,Standard,Completed,1827.38,211.69,61.39
ORD0197211,CUST031059,2024-04-15,Debit Card,Standard,Completed,4007.61,450.53,83.23
ORD0197212,CUST049773,2024-03-26,Credit Card,Standard,Cancelled,221.82,0.0,68.14
ORD0197213,CUST013077,2024-02-08,Debit Card,Standard,Completed,10480.97,731.77,51.72
ORD0197214,CUST035070,2024-05-29,Net Banking,Standard,Completed,10651.83,340.53,72.42
ORD0197215,CUST019680,2025-07-28,Credit Card,Standard,Completed,1027.74,201.33,86.66
ORD0197216,CUST048742,2025-10-13,Net Banking,Express,Completed,6723.52,406.65,102.37
ORD0197217,CUST020254,2024-01-30,Credit Card,Standard,Completed,769.15,63.08,75.74
ORD0197218,CUST003935,2025-07-19,Wallet,Standard,Completed,1090.02,297.39,45.68
ORD0197219,CUST024299,2024-02-23,Credit Card,Standard,Completed,3509.64,285.53,84.6
ORD0197220,CUST038508,2025-12-27,Debit Card,Standard,Completed,1814.25,48.8,43.66
ORD0197221,CUST010326,2025-12-04,Credit Card,Standard,Completed,3247.38,597.7,47.61
ORD0197222,CUST045420,2025-04-11,Credit Card,Standard,Completed,2275.14,458.34,43.07
ORD0197223,CUST004119,2024-11-13,Credit Card,Standard,Completed,15737.26,572.28,86.39
ORD0197224,CUST034683,2024-08-08,UPI,Standard,Cancelled,2314.24,327.7,83.28
ORD0197225,CUST024955,2024-06-16,Debit Card,Standard,Completed,998.41,249.91,96.35
ORD0197226,CUST006392,2024-06-18,Credit Card,Express,Completed,1059.12,108.5,106.28
ORD0197227,CUST012845,2024-05-26,UPI,Standard,Cancelled,1245.17,0.0,79.02
ORD0197228,CUST033706,2024-11-26,Credit Card,Same Day,Returned,2419.4,400.18,311.39
ORD0197229,CUST003688,2024-06-21,UPI,Express,Completed,10193.19,1549.2,187.86
ORD0197230,CUST003780,2025-10-12,UPI,Standard,Completed,10676.26,953.01,88.65
ORD0197231,CUST034462,2024-11-21,COD,Standard,Completed,5663.3,934.59,79.14
ORD0197232,CUST019975,2025-11-07,Net Banking,Standard,Returned,5888.75,980.26,96.27
ORD0197233,CUST022756,2024-07-04,Debit Card,Express,Completed,2607.42,0.0,139.66
ORD0197234,CUST016529,2024-12-30,UPI,Same Day,Completed,2049.27,263.2,339.04
ORD0197235,CUST028251,2024-04-20,Credit Card,Standard,Returned,2554.22,32.87,65.37
ORD0197236,CUST021605,2025-05-06,Debit Card,Express,Returned,3936.84,633.0,115.02
ORD0197237,CUST027620,2025-07-02,Net Banking,Standard,Completed,4096.03,743.68,99.76
ORD0197238,CUST022909,2024-06-15,UPI,Standard,Completed,5560.33,141.95,51.53
ORD0197239,CUST023761,2025-09-10,Net Banking,Standard,Completed,1055.6,292.02,74.63
ORD0197240,CUST030728,2025-10-02,Net Banking,Express,Completed,6271.92,1566.64,194.5
ORD0197241,CUST023647,2025-06-09,Debit Card,Standard,Completed,1106.42,39.45,86.76
ORD0197242,CUST009422,2024-05-19,UPI,Standard,Completed,9611.95,305.67,41.26
ORD0197243,CUST031453,2024-07-06,UPI,Standard,Completed,607.89,111.54,73.62
ORD0197244,CUST047125,2025-06-07,UPI,Standard,Completed,5849.44,993.06,99.89
ORD0197245,CUST023986,2025-10-12,Credit Card,Express,Completed,500.02,90.84,130.85
ORD0197246,CUST032259,2024-10-09,UPI,Standard,Completed,2438.34,302.9,59.12
ORD0197247,CUST048391,2024-05-28,UPI,Standard,Completed,8137.72,1284.99,94.34
ORD0197248,CUST016048,2024-08-15,UPI,Express,Completed,4417.69,765.58,193.27
ORD0197249,CUST005278,2024-02-23,UPI,Standard,Completed,2671.38,24.34,83.83
ORD0197250,CUST012035,2025-03-05,Net Banking,Express,Completed,8158.13,0.0,195.98
ORD0197251,CUST015341,2025-06-23,Wallet,Express,Completed,16971.0,2465.97,113.19
ORD0197252,CUST022178,2024-12-28,UPI,Standard,Completed,716.18,74.7,89.31
ORD0197253,CUST023042,2024-11-19,COD,Same Day,Completed,514.48,20.89,189.04
ORD0197254,CUST029559,2024-04-22,Credit Card,Same Day,Completed,753.53,64.61,262.08
ORD0197255,CUST038985,2025-06-11,Credit Card,Express,Completed,6160.44,433.81,168.77
ORD0197256,CUST034546,2024-11-02,UPI,Express,Completed,23062.27,6.37,178.51
ORD0197257,CUST024529,2024-04-30,UPI,Express,Returned,2944.37,0.0,123.65
ORD0197258,CUST033079,2025-11-27,UPI,Same Day,Completed,13223.55,136.18,302.4
ORD0197259,CUST033441,2025-09-29,UPI,Standard,Completed,9788.74,661.0,81.22
ORD0197260,CUST035354,2024-08-17,UPI,Standard,Completed,289.85,54.04,45.35
ORD0197261,CUST004471,2025-01-27,Debit Card,Standard,Completed,5667.06,329.74,46.56
ORD0197262,CUST035750,2024-10-18,Credit Card,Express,Completed,3658.39,722.43,127.56
ORD0197263,CUST029585,2024-04-07,Credit Card,Standard,Completed,8884.22,1395.0,68.47
ORD0197264,CUST042771,2025-10-25,Net Banking,Standard,Completed,3730.13,385.55,45.23
ORD0197265,CUST036960,2025-08-02,Debit Card,Standard,Completed,7016.26,1236.71,73.67
ORD0197266,CUST011494,2024-11-23,UPI,Standard,Completed,1168.33,147.84,43.53
ORD0197267,CUST019940,2024-05-14,Debit Card,Standard,Returned,4671.5,750.43,63.02
ORD0197268,CUST045967,2025-03-04,Net Banking,Standard,Completed,1561.3,101.39,89.16
ORD0197269,CUST027589,2025-07-21,Debit Card,Standard,Completed,13855.2,1131.62,93.21
ORD0197270,CUST021899,2025-10-25,Net Banking,Standard,Completed,2816.08,479.34,63.37
ORD0197271,CUST002252,2024-08-16,UPI,Standard,Completed,673.34,183.48,91.05
ORD0197272,CUST033653,2025-04-09,COD,Standard,Completed,27698.84,5990.64,63.01
ORD0197273,CUST049094,2024-09-13,UPI,Express,Completed,688.59,154.7,91.62
ORD0197274,CUST008710,2025-11-10,Debit Card,Standard,Completed,1550.04,171.77,44.17
ORD0197275,CUST028146,2025-02-08,Credit Card,Standard,Cancelled,4214.75,173.66,43.29
ORD0197276,CUST033093,2024-11-03,Credit Card,Standard,Completed,775.26,40.06,70.32
ORD0197277,CUST015716,2024-08-12,UPI,Express,Completed,5715.31,1328.36,159.18
ORD0197278,CUST025478,2025-02-21,UPI,Same Day,Cancelled,8105.73,974.75,320.11
ORD0197279,CUST003307,2024-03-01,Debit Card,Express,Completed,4636.83,230.81,183.95
ORD0197280,CUST001477,2024-12-13,Net Banking,Express,Completed,7956.64,1451.27,190.28
ORD0197281,CUST032968,2024-05-23,UPI,Standard,Completed,6284.17,510.98,94.14
ORD0197282,CUST024210,2024-01-11,UPI,Standard,Completed,7557.35,559.42,48.27
ORD0197283,CUST011112,2025-09-07,COD,Express,Cancelled,15648.12,642.66,170.53
ORD0197284,CUST041363,2025-12-20,Debit Card,Express,Completed,9496.52,925.93,174.66
ORD0197285,CUST039054,2024-11-22,UPI,Standard,Completed,6586.82,688.84,85.18
ORD0197286,CUST041308,2024-12-05,UPI,Standard,Completed,2254.94,519.12,81.11
ORD0197287,CUST044025,2024-10-29,Debit Card,Express,Completed,4377.79,445.62,168.29
ORD0197288,CUST009745,2024-01-22,COD,Standard,Completed,3243.42,574.07,54.61
ORD0197289,CUST006980,2024-11-26,Debit Card,Standard,Completed,915.01,91.93,59.87
ORD0197290,CUST031899,2025-06-03,Debit Card,Express,Returned,3464.69,233.63,95.26
ORD0197291,CUST035041,2024-10-28,Wallet,Standard,Completed,5228.51,274.09,48.81
ORD0197292,CUST002798,2024-09-01,UPI,Standard,Completed,8573.35,1828.14,51.89
ORD0197293,CUST019404,2025-08-03,UPI,Standard,Completed,4622.81,673.79,48.28
ORD0197294,CUST028562,2025-03-13,Wallet,Standard,Completed,735.44,154.32,65.67
ORD0197295,CUST019600,2024-04-04,UPI,Express,Completed,236.45,60.58,137.06
ORD0197296,CUST031534,2024-02-14,UPI,Express,Completed,19975.51,3629.56,177.28
ORD0197297,CUST034949,2025-09-08,Wallet,Standard,Completed,297.82,20.96,79.82
ORD0197298,CUST017700,2025-04-21,UPI,Express,Completed,3201.68,642.94,111.55
ORD0197299,CUST002680,2024-04-24,Debit Card,Standard,Completed,8293.68,886.35,51.74
ORD0197300,CUST019782,2024-04-22,Wallet,Express,Completed,2983.08,591.28,196.5
ORD0197301,CUST000157,2024-12-02,Credit Card,Express,Completed,1840.05,266.95,111.8
ORD0197302,CUST017518,2025-05-22,Debit Card,Standard,Completed,2547.18,330.5,42.17
ORD0197303,CUST003189,2025-05-01,Credit Card,Express,Completed,8048.29,664.42,176.28
ORD0197304,CUST039355,2025-08-15,Credit Card,Standard,Completed,773.34,117.53,85.61
ORD0197305,CUST041509,2024-09-24,UPI,Express,Completed,6323.72,321.45,141.13
ORD0197306,CUST036664,2024-12-29,UPI,Express,Completed,1311.45,36.41,111.08
ORD0197307,CUST026156,2024-11-15,Debit Card,Standard,Completed,3658.36,391.98,55.51
ORD0197308,CUST013824,2024-06-22,Net Banking,Same Day,Returned,1754.62,0.0,227.15
ORD0197309,CUST032091,2024-03-08,UPI,Standard,Completed,9002.51,209.09,60.82
ORD0197310,CUST027786,2025-11-26,UPI,Standard,Completed,1015.23,0.02,48.9
ORD0197311,CUST016674,2024-11-22,Credit Card,Express,Completed,735.09,140.71,152.96
ORD0197312,CUST021095,2024-11-30,Wallet,Standard,Completed,2548.5,386.63,56.82
ORD0197313,CUST025063,2024-11-23,Debit Card,Standard,Completed,3366.15,112.29,46.39
ORD0197314,CUST044954,2025-12-01,Wallet,Standard,Completed,5630.25,266.66,50.72
ORD0197315,CUST006733,2025-12-29,Debit Card,Standard,Completed,12485.4,1918.63,48.34
ORD0197316,CUST033773,2025-04-05,UPI,Standard,Completed,2013.84,7.6,62.97
ORD0197317,CUST038384,2024-08-08,Debit Card,Standard,Completed,3819.05,0.0,97.98
ORD0197318,CUST037939,2024-12-16,UPI,Standard,Completed,3647.53,324.72,44.27
ORD0197319,CUST046670,2025-12-27,UPI,Standard,Completed,7349.06,827.37,60.45
ORD0197320,CUST044102,2024-08-17,Credit Card,Standard,Completed,15317.71,109.23,51.85
ORD0197321,CUST008245,2024-04-16,UPI,Standard,Completed,9488.92,1043.44,96.24
ORD0197322,CUST004247,2024-04-13,Debit Card,Standard,Completed,4888.54,386.5,66.67
ORD0197323,CUST002917,2025-04-04,Debit Card,Standard,Completed,294.33,49.56,57.69
ORD0197324,CUST029965,2025-09-27,UPI,Standard,Completed,2182.18,363.68,73.95
ORD0197325,CUST031940,2024-09-21,UPI,Standard,Completed,5853.1,133.4,61.66
ORD0197326,CUST013739,2025-05-18,COD,Standard,Cancelled,630.94,0.0,68.68
ORD0197327,CUST022508,2024-12-29,UPI,Standard,Completed,2339.13,82.54,83.86
ORD0197328,CUST003040,2025-04-29,UPI,Express,Completed,2104.46,521.9,140.62
ORD0197329,CUST028583,2025-10-07,Debit Card,Standard,Completed,2698.06,204.24,91.94
ORD0197330,CUST013987,2024-07-06,Debit Card,Express,Completed,417.39,60.78,145.16
ORD0197331,CUST040283,2024-11-06,UPI,Standard,Completed,5968.64,540.47,88.07
ORD0197332,CUST019103,2024-09-23,Credit Card,Standard,Completed,3203.02,377.35,92.89
ORD0197333,CUST004203,2024-02-13,UPI,Standard,Completed,3589.18,179.79,49.7
ORD0197334,CUST031435,2025-07-20,Debit Card,Standard,Completed,4308.04,645.82,74.45
ORD0197335,CUST011059,2025-05-13,UPI,Express,Completed,1101.46,289.61,183.82
ORD0197336,CUST047728,2024-04-30,Debit Card,Standard,Completed,2406.41,630.55,61.12
ORD0197337,CUST045969,2025-07-07,UPI,Standard,Completed,613.02,112.69,41.44
ORD0197338,CUST024818,2025-10-21,Credit Card,Express,Completed,4923.6,472.79,151.74
ORD0197339,CUST045028,2025-06-14,UPI,Standard,Completed,976.43,91.0,99.69
ORD0197340,CUST046482,2025-04-22,Credit Card,Express,Completed,332.61,49.4,123.61
ORD0197341,CUST033651,2025-09-09,UPI,Standard,Returned,1751.54,0.0,86.82
ORD0197342,CUST019486,2024-09-24,Wallet,Same Day,Cancelled,5692.46,1031.02,258.83
ORD0197343,CUST039000,2025-08-01,COD,Express,Completed,1331.44,179.48,108.15
ORD0197344,CUST010021,2025-09-05,UPI,Standard,Completed,5375.12,441.68,79.37
ORD0197345,CUST034855,2025-11-29,Credit Card,Standard,Completed,1678.8,166.07,67.69
ORD0197346,CUST040837,2024-06-05,Debit Card,Standard,Completed,3493.74,865.71,95.59
ORD0197347,CUST029855,2024-05-30,Credit Card,Standard,Completed,293.63,25.18,98.15
ORD0197348,CUST031138,2025-10-31,Credit Card,Standard,Completed,2669.49,288.89,55.36
ORD0197349,CUST036766,2024-10-11,Credit Card,Standard,Completed,4318.13,185.49,52.43
ORD0197350,CUST045617,2024-03-08,UPI,Standard,Completed,3178.57,666.51,45.09
ORD0197351,CUST029085,2024-01-30,Debit Card,Standard,Completed,684.68,97.82,81.13
ORD0197352,CUST030640,2024-03-10,Net Banking,Standard,Completed,2527.54,125.28,85.06
ORD0197353,CUST007505,2024-09-09,UPI,Express,Completed,1975.85,364.22,101.05
ORD0197354,CUST012460,2024-11-12,Net Banking,Same Day,Completed,190.26,2.95,279.79
ORD0197355,CUST038832,2024-03-02,Debit Card,Same Day,Completed,1222.13,54.68,321.25
ORD0197356,CUST015075,2024-11-26,COD,Express,Completed,4020.16,107.68,126.23
ORD0197357,CUST000432,2025-11-27,UPI,Standard,Completed,2653.99,9.91,78.26
ORD0197358,CUST043610,2025-11-13,UPI,Standard,Completed,30979.29,664.65,85.6
ORD0197359,CUST023100,2024-06-11,UPI,Standard,Completed,680.48,156.42,98.42
ORD0197360,CUST039545,2025-08-11,Credit Card,Express,Returned,10202.23,690.76,151.82
ORD0197361,CUST043643,2024-11-26,COD,Standard,Completed,3448.44,112.36,93.4
ORD0197362,CUST015269,2025-05-01,Credit Card,Express,Completed,15951.04,1774.54,127.02
ORD0197363,CUST022951,2025-11-30,Debit Card,Express,Completed,5866.52,1174.15,128.34
ORD0197364,CUST047036,2025-05-15,UPI,Standard,Completed,1037.49,95.46,91.17
ORD0197365,CUST020334,2025-04-23,Debit Card,Standard,Completed,343.58,0.0,67.88
ORD0197366,CUST011561,2025-04-05,Debit Card,Standard,Cancelled,6639.41,627.53,43.97
ORD0197367,CUST002966,2024-05-30,UPI,Standard,Completed,11785.77,1370.93,76.97
ORD0197368,CUST021649,2024-11-13,Credit Card,Standard,Completed,664.39,119.26,64.5
ORD0197369,CUST039572,2024-04-07,UPI,Standard,Completed,282.3,0.0,45.77
ORD0197370,CUST021012,2025-02-18,Credit Card,Standard,Completed,3399.93,591.65,93.48
ORD0197371,CUST018174,2025-08-02,UPI,Standard,Completed,1204.3,71.76,48.26
ORD0197372,CUST033991,2024-05-04,Credit Card,Express,Returned,6101.62,1257.35,152.58
ORD0197373,CUST022852,2024-03-17,UPI,Standard,Completed,897.41,244.92,84.93
ORD0197374,CUST045423,2025-02-10,Wallet,Express,Completed,2248.84,83.1,182.89
ORD0197375,CUST026907,2024-01-16,Debit Card,Standard,Completed,4657.08,626.8,53.11
ORD0197376,CUST016233,2024-12-14,UPI,Standard,Completed,710.15,0.0,95.23
ORD0197377,CUST041262,2024-10-30,UPI,Same Day,Completed,8352.46,1465.17,286.66
ORD0197378,CUST044943,2024-06-22,UPI,Standard,Completed,1234.86,330.5,57.35
ORD0197379,CUST015701,2024-02-22,Wallet,Standard,Completed,10521.54,854.43,89.23
ORD0197380,CUST023393,2025-12-06,UPI,Standard,Returned,8817.5,49.75,65.2
ORD0197381,CUST026708,2024-07-21,UPI,Express,Cancelled,2127.51,133.24,176.93
ORD0197382,CUST010470,2024-06-11,Credit Card,Standard,Completed,942.42,49.23,98.67
ORD0197383,CUST030605,2025-05-28,COD,Express,Completed,14793.51,592.75,149.34
ORD0197384,CUST026812,2025-02-22,Debit Card,Standard,Completed,7626.29,305.76,43.8
ORD0197385,CUST012344,2025-10-15,Credit Card,Express,Completed,8870.95,2067.89,155.57
ORD0197386,CUST045727,2024-05-28,Net Banking,Standard,Completed,3575.45,316.41,88.66
ORD0197387,CUST035637,2024-09-25,COD,Standard,Returned,4522.46,92.53,45.63
ORD0197388,CUST025498,2024-04-20,Debit Card,Standard,Completed,6256.66,274.82,98.49
ORD0197389,CUST000920,2025-05-20,Credit Card,Standard,Completed,15846.21,1062.51,86.89
ORD0197390,CUST032913,2025-04-03,Net Banking,Same Day,Completed,9496.08,1803.44,299.64
ORD0197391,CUST005400,2024-02-09,Debit Card,Standard,Completed,7694.0,1725.04,97.11
ORD0197392,CUST014924,2024-02-22,Credit Card,Express,Completed,4080.95,398.54,113.52
ORD0197393,CUST041688,2025-01-04,Net Banking,Express,Completed,3161.78,819.89,113.82
ORD0197394,CUST035875,2025-06-09,UPI,Standard,Completed,2594.46,0.0,95.97
ORD0197395,CUST031409,2024-11-04,Wallet,Standard,Completed,6051.73,1038.22,63.19
ORD0197396,CUST032509,2025-09-25,Wallet,Standard,Completed,2273.36,48.51,41.55
ORD0197397,CUST044765,2024-01-18,UPI,Express,Completed,3423.79,392.97,149.32
ORD0197398,CUST011127,2025-07-08,UPI,Standard,Completed,3919.5,838.54,81.69
ORD0197399,CUST017083,2024-04-05,Wallet,Same Day,Completed,2994.3,436.44,311.24
ORD0197400,CUST007923,2024-10-04,Net Banking,Express,Completed,10376.19,2362.32,146.09
ORD0197401,CUST034975,2024-04-09,Credit Card,Standard,Completed,458.07,21.62,49.8
ORD0197402,CUST018648,2024-07-27,UPI,Standard,Completed,4001.18,74.0,78.77
ORD0197403,CUST036145,2025-09-09,Wallet,Express,Completed,16225.5,1677.21,99.68
ORD0197404,CUST003064,2025-07-29,Net Banking,Express,Completed,4404.25,677.9,106.13
ORD0197405,CUST031668,2024-04-02,Debit Card,Express,Completed,914.89,162.15,118.16
ORD0197406,CUST049093,2025-02-07,COD,Standard,Completed,1254.68,48.65,89.83
ORD0197407,CUST013657,2025-02-20,UPI,Standard,Completed,802.95,79.37,62.28
ORD0197408,CUST000080,2025-05-01,Wallet,Express,Cancelled,6800.46,727.33,115.33
ORD0197409,CUST008341,2024-12-12,Net Banking,Standard,Completed,315.12,60.49,58.65
ORD0197410,CUST006820,2024-09-22,Credit Card,Same Day,Completed,4906.98,577.82,195.37
ORD0197411,CUST037541,2025-04-20,Debit Card,Standard,Returned,14058.08,2123.64,67.38
ORD0197412,CUST038584,2024-07-07,COD,Standard,Returned,4422.92,379.04,54.38
ORD0197413,CUST012404,2024-04-20,Credit Card,Same Day,Completed,3236.77,703.81,195.98
ORD0197414,CUST037253,2024-05-28,Net Banking,Standard,Completed,16381.53,183.64,76.2
ORD0197415,CUST033251,2024-04-06,Debit Card,Express,Completed,21115.46,1138.04,141.44
ORD0197416,CUST033137,2024-01-11,UPI,Standard,Completed,11890.11,550.65,62.74
ORD0197417,CUST001411,2024-01-04,Net Banking,Standard,Completed,12619.63,1717.96,58.97
ORD0197418,CUST019109,2024-12-20,Wallet,Express,Completed,15065.12,2343.88,121.88
ORD0197419,CUST016880,2024-04-04,UPI,Express,Completed,15781.0,1140.14,150.23
ORD0197420,CUST033988,2024-08-19,UPI,Standard,Completed,3171.02,872.55,50.58
ORD0197421,CUST009125,2025-08-09,UPI,Standard,Completed,6231.67,785.88,42.06
ORD0197422,CUST012863,2025-12-30,Credit Card,Standard,Completed,5901.76,560.65,90.71
ORD0197423,CUST031052,2025-03-06,UPI,Express,Completed,1257.7,165.5,113.63
ORD0197424,CUST004743,2025-10-19,UPI,Standard,Cancelled,1924.59,127.37,76.54
ORD0197425,CUST026744,2024-03-20,Debit Card,Express,Completed,5293.35,110.3,99.06
ORD0197426,CUST043406,2024-09-16,UPI,Standard,Completed,5362.53,0.0,77.91
ORD0197427,CUST000152,2024-02-21,UPI,Standard,Completed,3159.9,638.07,50.58
ORD0197428,CUST000364,2024-10-07,UPI,Express,Completed,5146.06,617.91,195.08
ORD0197429,CUST038037,2024-06-15,Credit Card,Standard,Cancelled,283.46,20.53,71.48
ORD0197430,CUST001743,2024-01-24,UPI,Express,Completed,4812.16,335.52,199.02
ORD0197431,CUST016956,2024-11-08,Credit Card,Express,Completed,7856.64,1547.85,113.02
ORD0197432,CUST026966,2024-02-13,Credit Card,Standard,Completed,11534.36,122.16,98.84
ORD0197433,CUST027544,2024-05-03,Net Banking,Standard,Cancelled,2316.3,352.39,52.49
ORD0197434,CUST010430,2024-01-10,Credit Card,Express,Completed,2053.73,390.51,147.78
ORD0197435,CUST007162,2024-05-24,UPI,Standard,Completed,6326.88,579.27,67.76
ORD0197436,CUST012113,2024-01-11,UPI,Standard,Completed,24576.82,1247.86,76.63
ORD0197437,CUST000905,2024-06-29,Debit Card,Standard,Completed,8447.79,809.88,50.16
ORD0197438,CUST028957,2024-08-09,UPI,Express,Completed,5320.8,207.98,150.05
ORD0197439,CUST010411,2025-04-28,Debit Card,Standard,Completed,2126.97,557.16,83.15
ORD0197440,CUST047515,2024-07-12,Debit Card,Same Day,Completed,1882.63,198.64,321.45
ORD0197441,CUST020592,2024-03-10,Net Banking,Express,Completed,1180.28,135.26,145.72
ORD0197442,CUST040930,2024-11-08,Wallet,Same Day,Completed,5314.5,482.2,257.98
ORD0197443,CUST035517,2025-04-17,Credit Card,Standard,Returned,1901.26,132.3,90.22
ORD0197444,CUST012982,2024-09-25,Debit Card,Standard,Completed,17289.28,2761.09,49.41
ORD0197445,CUST010331,2025-09-05,UPI,Express,Cancelled,4060.0,777.78,175.52
ORD0197446,CUST003918,2024-04-16,COD,Standard,Completed,2536.17,263.5,61.29
ORD0197447,CUST004536,2025-05-25,Credit Card,Standard,Completed,1535.6,343.4,72.15
ORD0197448,CUST027195,2024-10-20,Credit Card,Standard,Cancelled,7228.23,212.64,77.56
